Breakdown of individual trades US
Name of Issuer Date Time (EST)
Identity code of 
the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 23/03/2026 09:53:24 GB00BDCPN049 USD $93.0700 20 BATS VHTG1259720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:53:24 GB00BDCPN049 USD $93.1000 20 MEMX VHTG1259520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:53:24 GB00BDCPN049 USD $93.1000 19 UBSS VHTG1259620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:54:44 GB00BDCPN049 USD $93.2000 63 INCR VHTG1298220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:54:44 GB00BDCPN049 USD $93.1900 60 UBSS VHTG1298020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:54:44 GB00BDCPN049 USD $93.2000 40 UBSS VHTG1298120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:54:49 GB00BDCPN049 USD $93.2700 40 MEMX VHTG1299520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:54:49 GB00BDCPN049 USD $93.3000 38 PCSE VHTG1299320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:54:49 GB00BDCPN049 USD $93.3000 2 PCSE VHTG1299420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:54:49 GB00BDCPN049 USD $93.3100 19 UBSS VHTG1299220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:54:55 GB00BDCPN049 USD $93.2700 20 PCSE VHTG1302020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:54:55 GB00BDCPN049 USD $93.2600 4 UBSS VHTG1301920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:55:04 GB00BDCPN049 USD $93.2100 20 MEMX VHTG1308220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:55:04 GB00BDCPN049 USD $93.2100 20 MEMX VHTG1308320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:55:04 GB00BDCPN049 USD $93.2400 20 MEMX VHTG1308120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:55:04 GB00BDCPN049 USD $93.1800 40 NYSE VHTG1308520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:55:04 GB00BDCPN049 USD $93.1800 8 UBSS VHTG1308420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:55:21 GB00BDCPN049 USD $93.1800 4 UBSS VHTG1313520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:55:39 GB00BDCPN049 USD $93.2400 20 NASD VHTG1348720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:56:58 GB00BDCPN049 USD $93.3700 5 UBSS VHTG1409620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:57:04 GB00BDCPN049 USD $93.3200 30 INCR VHTG1417620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:57:04 GB00BDCPN049 USD $93.3100 80 NYSE VHTG1417720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:57:48 GB00BDCPN049 USD $93.4200 19 INCR VHTG1471220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:57:48 GB00BDCPN049 USD $93.4200 32 UBSS VHTG1471120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:57:55 GB00BDCPN049 USD $93.4200 34 UBSS VHTG1475320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:58:07 GB00BDCPN049 USD $93.4200 60 UBSS VHTG1485520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:58:07 GB00BDCPN049 USD $93.4200 6 UBSS VHTG1485620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:58:20 GB00BDCPN049 USD $93.4300 19 UBSS VHTG1500320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:58:20 GB00BDCPN049 USD $93.4300 19 UBSS VHTG1500420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:58:20 GB00BDCPN049 USD $93.4300 6 UBSS VHTG1500520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:58:32 GB00BDCPN049 USD $93.4350 40 INCR VHTG1513820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:58:32 GB00BDCPN049 USD $93.4350 3 INCR VHTG1513920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:28 GB00BDCPN049 USD $93.4500 40 UBSS VHTG1567420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:34 GB00BDCPN049 USD $93.5950 19 UBSS VHTG1577620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:34 GB00BDCPN049 USD $93.5950 19 UBSS VHTG1577720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:34 GB00BDCPN049 USD $93.5950 19 UBSS VHTG1577820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:34 GB00BDCPN049 USD $93.5950 19 UBSS VHTG1577920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:34 GB00BDCPN049 USD $93.5950 19 UBSS VHTG1578020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:34 GB00BDCPN049 USD $93.5950 19 UBSS VHTG1578120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:34 GB00BDCPN049 USD $93.5950 19 UBSS VHTG1578220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:34 GB00BDCPN049 USD $93.5950 19 UBSS VHTG1578320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:34 GB00BDCPN049 USD $93.5950 18 UBSS VHTG1578420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:53 GB00BDCPN049 USD $93.5100 38 NYSE VHTG1602520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:53 GB00BDCPN049 USD $93.5100 38 NYSE VHTG1602620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:53 GB00BDCPN049 USD $93.5100 24 NYSE VHTG1602720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:53 GB00BDCPN049 USD $93.5100 14 NYSE VHTG1602820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:53 GB00BDCPN049 USD $93.5100 6 NYSE VHTG1602920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:53 GB00BDCPN049 USD $93.5100 8 UBSS VHTG1602420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:53 GB00BDCPN049 USD $93.5400 60 UBSS VHTG1602320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:59:56 GB00BDCPN049 USD $93.4800 40 NASD VHTG1605920260323E
Coca-Cola Europacific Partners P
