Breakdown of individual trades US
Name of Issuer Date Time (EST)
Identity code of 
the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 17/08/2026 09:53:45 GB00BDCPN049 USD $105.7000 6 UBSS VHTG460220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:53:45 GB00BDCPN049 USD $105.7000 4 UBSS VHTG460320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:55:38 GB00BDCPN049 USD $105.8700 4 UBSS VHTG493620260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:55:38 GB00BDCPN049 USD $105.8700 96 UBSS VHTG493720260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:55:38 GB00BDCPN049 USD $105.8700 100 UBSS VHTG493820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:55:39 GB00BDCPN049 USD $105.8700 100 UBSS VHTG493920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:55:39 GB00BDCPN049 USD $105.8700 61 UBSS VHTG494220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:55:48 GB00BDCPN049 USD $105.8400 46 CGXS VHTG497520260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:56:00 GB00BDCPN049 USD $105.8400 25 BATS VHTG499920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:56:00 GB00BDCPN049 USD $105.8400 25 BATS VHTG500020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:56:00 GB00BDCPN049 USD $105.8400 10 BATS VHTG500120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:57:02 GB00BDCPN049 USD $105.8350 86 IEXG VHTG515820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:57:02 GB00BDCPN049 USD $105.8350 30 UBSS VHTG515720260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:57:38 GB00BDCPN049 USD $105.8400 13 UBSS VHTG527920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:57:38 GB00BDCPN049 USD $105.8400 13 UBSS VHTG528020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:57:38 GB00BDCPN049 USD $105.8400 13 UBSS VHTG528120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:57:38 GB00BDCPN049 USD $105.8400 2 UBSS VHTG528220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:57:38 GB00BDCPN049 USD $105.8400 13 UBSS VHTG528320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:57:38 GB00BDCPN049 USD $105.8400 13 UBSS VHTG528420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:57:38 GB00BDCPN049 USD $105.8400 13 UBSS VHTG528520260817E
