Name of Issuer Date Time (EST)
Identity code of the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 20/03/2026 09:49:01 GB00BDCPN049 USD $95.1000 90 UBSS VHTG731420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:49:01 GB00BDCPN049 USD $95.0700 80 NASD VHTG731520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:49:13 GB00BDCPN049 USD $95.2400 3 UBSS VHTG736520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:49:13 GB00BDCPN049 USD $95.2400 3 UBSS VHTG736620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:50:00 GB00BDCPN049 USD $95.2100 91 UBSS VHTG852720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:50:00 GB00BDCPN049 USD $95.2100 20 UBSS VHTG852820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:50:00 GB00BDCPN049 USD $95.1800 16 UBSS VHTG852920260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:50:00 GB00BDCPN049 USD $95.1750 10 UBSS VHTG853020260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:50:00 GB00BDCPN049 USD $95.1300 40 BATS VHTG853120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:50:06 GB00BDCPN049 USD $95.0300 38 NYSE VHTG858420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:50:07 GB00BDCPN049 USD $94.9800 38 NASD VHTG858520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:50:07 GB00BDCPN049 USD $94.9800 62 NASD VHTG858720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:50:13 GB00BDCPN049 USD $94.9500 80 MEMX VHTG862320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:51:17 GB00BDCPN049 USD $95.0300 38 PCSE VHTG921020260320E
